oldPCode;PName1;PName2;PName3;PName4;TypeCode;Type;Source;checked;longitude;latitude;REGION_PCO;REGION_NOM;PREF_PCODE;PREF_NOM;SPREF_PCOD;SPREF_NOM;COM_PCODE;COM_NOM;Village_PC;Status;CLASS;DESCRIPTIO;CNTRY_NAME;ADM1_NAME;ADM2_NAME;ADM3_NAME;RowcaCode1;RowcaCode2;RowcaCode3;RowcaCode4
SIGCAF5982;Lego;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,868906;5,680234;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510020;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010020
SIGCAF5981;Louagba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;23,320632;5,573940;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510021;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010021
SIGCAF5983;Madigui;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,841980;5,681352;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510022;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010022
SIGCAF5961;Magaza;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,460342;5,073998;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510023;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010023
SIGCAF5974;Magbazia;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,809202;5,152984;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510024;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010024
SIGCAF5959;Maliko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,482330;5,042228;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510025;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010025
SIGCAF5991;Maliko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,756848;5,730344;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510026;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010026
SIGCAF5979;Manzinga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;23,048716;5,361984;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510027;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010027
SIGCAF5966;M'Bapia;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,408806;5,083629;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510028;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010028
SIGCAF5994;Mbaringada;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,381772;5,801465;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510029;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010029
SIGCAF5992;Mbringa-Dette;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,696604;5,722799;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510030;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010030
SIGCAF6001;Mourou 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,173928;5,932734;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510031;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010031
SIGCAF5995;Ndambissoua;Ndambissoa;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,326440;5,811611;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510032;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010032
SIGCAF5980;Ndenguiro;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;23,028948;5,633183;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510033;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010033
SIGCAF5955;Ndouce;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,562464;4,939288;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510034;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010034
SIGCAF5964;Ngangbari;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,409688;5,070054;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510035;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010035
SIGCAF5960;Ngongo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,458302;5,058389;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510036;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010036
SIGCAF5988;Nguerefara;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,786318;5,693716;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510037;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010037
SIGCAF5958;Noukoussa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,486846;5,029663;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510038;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010038
SIGCAF6006;Nzako;Zacko 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,864256;6,137611;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510039;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010039
SIGCAF5998;Ouago;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,298710;5,852304;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510040;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010040
SIGCAF5978;Ouanda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;23,054166;5,344747;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510041;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010041
SIGCAF5957;Panza-Ndozo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,493266;5,018639;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510042;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010042
SIGCAF5986;Passiki;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,793764;5,686553;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510043;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010043
SIGCAF5972;Songba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,773176;5,101458;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510044;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010044
SIGCAF5956;Yaenikao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,512728;5,006371;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510045;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010045
SIGCAF6009;Yangou Hoda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,849812;6,220317;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510046;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010046
SIGCAF5306;Yatagba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;21,904256;5,482587;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510047;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010047
SIGCAF5999;Zabe;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,224610;5,866354;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510048;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010048
SIGCAF6004;Zacko 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,869180;6,130042;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510049;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010049
SIGCAF6002;Zacko 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,856132;6,035268;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510050;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010050
SIGCAF6007;Zacko 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,854006;6,131282;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510051;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010051
SIGCAF6005;Zacko 5;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,863338;6,134125;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510052;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010052
SIGCAF6008;Zacko 7;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,864500;6,174211;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510053;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010053
SIGCAF6011;Zacko 9;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,832084;6,251019;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510054;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010054
SIGCAF6003;Zakcko 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,864240;6,129397;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510055;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010055
SIGCAF5984;Zime;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,829660;5,690336;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510056;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010056
SIGCAF5973;Zongo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;22,798324;5,112174;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510057;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010057
;Ngarangba;;0,000000;0,000000;3,000000;Village;WRI;ok;21,973911;5,545761;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510058;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010058
;Ndanda;;0,000000;0,000000;3,000000;Village;WRI;ok;22,353220;5,222818;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510059;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010059
;Yanikao;;0,000000;0,000000;3,000000;Village;WRI;ok;22,563378;4,935390;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510060;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010060
;Lengo;;0,000000;0,000000;3,000000;Village;WRI;ok;22,906952;5,674644;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510061;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010061
;Denguiro;;0,000000;0,000000;3,000000;Village;WRI;ok;23,036884;5,623476;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510062;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010062
;Lavougba;;0,000000;0,000000;3,000000;Village;WRI;ok;23,318402;5,585774;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510063;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010063
;Fode;;0,000000;0,000000;3,000000;Village;WRI;ok;23,312988;5,483439;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510064;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010064
;Labasso ndousse;;0,000000;0,000000;3,000000;Village;WRI;ok;22,761575;4,957370;6,000000;Haut-Oubangui;62,000000;Mbomou;625,000000;Bakouma;6251,000000;Bakouma;62510065;0,000000;0,000000;Village;CAF;Mbomou;Bakouma;Bakouma;CAF062;CAF062005;CAF062005001;CAF0620050010065
SIGCAF1887;Bekakombo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,045088;3,634933;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180001;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080001
SIGCAF1901;Berna Beng;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,096316;3,673389;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180002;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080002
SIGCAF1902;Bokopi;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,180716;3,625707;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180003;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080003
SIGCAF1889;Bomole;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,061148;3,636164;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180004;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080004
SIGCAF1893;Carriere;Ibolo CarriÞre;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,023874;3,672373;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180005;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080005
SIGCAF1883;Debarcadaire;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,013702;3,644571;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180006;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080006
SIGCAF1885;Ibengue;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,015418;3,624131;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180007;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080007
SIGCAF1880;Kaka;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,979876;3,646026;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180008;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080008
SIGCAF1896;Kpetene;KpetÞnÞ;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,060332;3,686897;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180009;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080009
SIGCAF1879;Letomo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,937172;3,637027;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180010;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080010
SIGCAF1882;Ligouza;Lougouza;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,005800;3,631529;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180011;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080011
SIGCAF1888;Loko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,058632;3,640504;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180012;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080012
SIGCAF1886;Mbangoma;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,036870;3,625227;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180013;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080013
SIGCAF1890;Mete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,064034;3,631772;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180014;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080014
SIGCAF1894;Mongoussa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,014180;3,727072;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180015;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080015
SIGCAF1897;Paris Congo 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,069190;3,695270;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180016;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080016
SIGCAF1898;Paris Congo 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,073358;3,698104;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180017;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080017
SIGCAF1892;Petit Loko;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,046112;3,669046;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180018;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080018
SIGCAF1900;Potopoto;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,082426;3,684626;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180019;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080019
SIGCAF1899;Safa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,092682;3,703211;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180020;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080020
SIGCAF1895;Sakombo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,091114;3,738332;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180021;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080021
SIGCAF1884;Scad;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,024552;3,653386;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180022;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080022
SIGCAF1903;Wanza;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,132130;3,633736;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180023;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080023
SIGCAF1891;Wele Wele;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,062906;3,655983;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180024;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080024
SIGCAF1881;Zomea;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;18,003328;3,640908;1,000000;Plateaux;12,000000;Lobaye;121,000000;Mba´ki;1218,000000;Bale-Loko;12180025;0,000000;0,000000;Village;CAF;Lobaye;Mba´ki;Bale-Loko;CAF012;CAF012001;CAF012001008;CAF0120010080025
UK1;Bambari;;0,000000;0,000000;1,000000;Chef Lieu;SIGCAF;ok;20,654183;5,764845;4,000000;Kagas;43,000000;Ouaka;431,000000;Bambari;4311,000000;Bambari;43110001;0,000000;2,000000;Capital of prefecture;CAF;Ouaka;Bambari;Bambari;CAF043;CAF043001;CAF043001001;CAF0430010010001
MB1;Bangassou;;0,000000;0,000000;1,000000;Chef Lieu;SIGCAF;ok;22,822237;4,740092;6,000000;Haut-Oubangui;62,000000;Mbomou;621,000000;Bangassou;6211,000000;Bangassou;62110001;0,000000;2,000000;Capital of prefecture;CAF;Mbomou;Bangassou;Bangassou;CAF062;CAF062001;CAF062001001;CAF0620010010001
BG;Bangui 1e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,577284;4,379336;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110001;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010001
BG;Bangui 2e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,560752;4,360586;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110002;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010002
BG;Bangui 3e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,540327;4,374509;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110003;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010003
BG;Bangui 4e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,560806;4,406503;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110004;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010004
BG;Bangui 5e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,546777;4,385571;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110005;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010005
BG;Bangui 6e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,538761;4,345934;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110006;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010006
BG;Bangui 7e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,622489;4,374214;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110007;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010007
BG;Bangui 8e;;0,000000;0,000000;5,000000;Arrondissement;SIGCAF;ok;18,536311;4,410511;7,000000;Bas-Oubangui;71,000000;Bangui;711,000000;Bangui;7111,000000;Bangui;71110008;0,000000;0,000000;Arrondissement;CAF;Bangui;Bangui;Bangui;CAF071;CAF071001;CAF071001001;CAF0710010010008
